,date,open,high,low,close,volume
1169,2012-08-22,39.63,40.78,39.42,3.2698869256787364,291639
1170,2012-08-23,40.45,40.64,40.01,3.2400212588680444,277314
1171,2012-08-24,39.96,40.27,39.75,3.238406898499899,172330
1172,2012-08-27,40.24,40.48,39.97,3.244864339972481,267226
1173,2012-08-28,40.15,40.43,39.54,3.2529361418132083,209704
1174,2012-08-29,40.3,41.29,40.08,3.313474655618665,271438
1175,2012-08-30,40.8,41.04,40.2,3.301366952857574,202072
1176,2012-08-31,41.2,41.36,40.58,3.313474655618665,222633
1177,2012-09-04,40.98,41.49,40.29,3.3223536376434653,224312
1178,2012-09-05,40.89,41.35,40.64,3.28845206991241,181504
1179,2012-09-06,40.99,41.58,40.99,3.349797763901939,183376
1180,2012-09-07,41.82,42.6,41.42,3.432130142677361,292483
1181,2012-09-10,42.37,43.42,42.36,3.495897377219108,293416
1182,2012-09-11,43.43,43.95,43.2,3.5467497288156915,317094
1183,2012-09-12,43.92,44.35,43.6,3.545942548631619,226275
1184,2012-09-13,44.01,44.77,43.32,3.5733866748900933,244290
1185,2012-09-14,44.49,45.0,43.47,3.533834845870528,214087
1186,2012-09-17,43.74,43.74,42.92,3.469260431144707,153982
1187,2012-09-18,42.8,43.42,41.96,3.5039691790598355,129210
1188,2012-09-19,43.5,44.37,42.66,3.5750010352582384,229769
1189,2012-09-20,44.01,44.55,43.65,3.5733866748900933,173610
1190,2012-09-21,44.58,44.97,44.15,3.5871087380193294,274110
1191,2012-09-24,44.37,45.23,43.93,3.610516963357439,180520
1192,2012-09-25,44.83,45.14,44.0,3.557243071208638,240889
1193,2012-09-26,44.06,44.53,43.74,3.5733866748900933,135757
1194,2012-09-27,44.38,45.36,44.01,3.6500687923770045,235071
1195,2012-09-28,44.81,45.58,44.28,3.660562134769951,256635
1196,2012-10-01,45.38,45.59,44.93,3.6557190536655138,322009
1197,2012-10-02,45.5,45.63,44.79,3.6444185310884953,281014
1198,2012-10-03,45.08,45.27,42.62,3.4773322329854346,564599
1199,2012-10-04,43.11,43.46,42.1,3.417600899364051,406793
1200,2012-10-05,42.26,42.57,41.09,3.3328469800364116,493600
1201,2012-10-08,41.25,41.25,39.89,3.2723084662309545,757621
1202,2012-10-09,40.75,40.84,39.8,3.2497074210769172,330068
1203,2012-10-10,40.37,41.17,40.19,3.2787659077035367,298501
1204,2012-10-11,40.75,40.88,40.43,3.267465385126518,224008
1205,2012-10-12,40.29,40.53,39.64,3.2279135561069534,157134
1206,2012-10-15,40.22,40.4,39.6,3.2375997183158263,279815
1207,2012-10-16,40.22,40.55,39.92,3.2359853579476807,241912
1208,2012-10-17,40.22,40.22,39.63,3.2182273938980797,228176
1209,2012-10-18,39.74,40.05,39.37,3.191590447823679,241473
1210,2012-10-19,39.07,39.09,37.0,3.0608272580038927,837757
1211,2012-10-22,38.37,38.52,37.15,3.026118510088764,286159
1212,2012-10-23,37.29,38.28,36.8,3.075356501317202,1217309
